"","...1","...2","Province","Date","GID_1","Species","Slaughter","...8","totalRainfall","averageRainfall","stddevRainfall","wetDays","SDII","rollsum","rollsumPred","CowPop","Dep","dist2Cities","NDP_.livelihood","rollsumSTD","rollsumPredSTD","DepSTD","NDPSTD","DcitSTD","Month"
"518",518,518,"Mpumalanga","Apr 2022","ZAF.6_1","Cattle",44912,914,13852.8276213408,3.0399007288437,8.21935722896273,24,577.201150889198,119904.742766343,135015.824734169,1324145,66.5495452880859,66889.7421875,0.021,0.0684986050782019,0.201307484568635,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Apr"
"519",519,519,"Mpumalanga","Apr 2023","ZAF.6_1","Cattle",38380,900,3466.37758501619,0.760670964453849,2.62400413077313,23,150.712068913747,145402.274770494,140149.537881712,1324145,66.5495452880859,66889.7421875,0.021,0.357647909294898,0.258145088484685,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Apr"
"520",520,520,"Mpumalanga","Aug 2015","ZAF.6_1","Cattle",54544,953,1076.90655299276,0.228934216197441,1.01998983859038,15,71.7937701995174,110391.814681951,98918.4591699689,1324145,66.5495452880859,66889.7421875,0.021,-0.0393807197214536,-0.198342380428756,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"521",521,521,"Mpumalanga","Aug 2016","ZAF.6_1","Cattle",52458,939,982.478148050606,0.208860150520962,0.853974095707738,13,75.5752421577389,99012.887574911,142001.948995195,1324145,66.5495452880859,66889.7421875,0.021,-0.168421007040143,0.278653949445923,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"522",522,522,"Mpumalanga","Aug 2017","ZAF.6_1","Cattle",50476,924,1310.34684853628,0.278560129365706,1.00790373165348,19,68.9656236071728,141674.08029471,115481.063063217,1324145,66.5495452880859,66889.7421875,0.021,0.315369117822768,-0.0149704831591515,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"523",523,523,"Mpumalanga","Aug 2018","ZAF.6_1","Cattle",46803,992,2032.35481115701,0.432048216657527,1.42093916292965,15,135.4903207438,114759.055100597,116325.874625255,1324145,66.5495452880859,66889.7421875,0.021,0.0101450354846952,-0.00561720151547483,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"524",524,524,"Mpumalanga","Aug 2019","ZAF.6_1","Cattle",45965,899,1032.80378504097,0.219558627772316,0.880097277560047,15,68.8535856693983,117325.425651371,102488.326861459,1324145,66.5495452880859,66889.7421875,0.021,0.0392484114113422,-0.158818799727967,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"525",525,525,"Mpumalanga","Aug 2020","ZAF.6_1","Cattle",44181,886,1520.44162782282,0.323223135166415,1.0935137698693,15,101.362775188188,102000.689018677,140370.716744509,1324145,66.5495452880859,66889.7421875,0.021,-0.134538484274334,0.260593857287491,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"526",526,526,"Mpumalanga","Aug 2021","ZAF.6_1","Cattle",45576,911,1162.15636702627,0.247057050813408,1.00924424244887,8,145.269545878284,140729.002005306,135926.476422405,1324145,66.5495452880859,66889.7421875,0.021,0.304651659765769,0.211389711306646,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"527",527,527,"Mpumalanga","Aug 2022","ZAF.6_1","Cattle",49872,887,909.616770278662,0.193370912049035,0.793713726896398,15,60.6411180185775,136179.016019153,134935.77145983,1324145,66.5495452880859,66889.7421875,0.021,0.253053517566058,0.200421179438547,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Aug"
"528",528,528,"Mpumalanga","Dec 2014","ZAF.6_1","Cattle",67033,1003,24064.1799658611,5.11568451655211,8.11453923647998,27,891.265924661524,114826.273423836,93437.5707605705,1324145,66.5495452880859,66889.7421875,0.021,0.0109073104920176,-0.25902371488753,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"529",529,529,"Mpumalanga","Dec 2015","ZAF.6_1","Cattle",72379,949,17292.2881548516,3.6760816655722,5.28906010626024,30,576.409605161722,100209.46257158,124708.309806846,1324145,66.5495452880859,66889.7421875,0.021,-0.154851504404609,0.0871884377967372,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"530",530,530,"Mpumalanga","Dec 2016","ZAF.6_1","Cattle",65617,975,25772.6725056544,5.47888446123605,8.05440815585812,29,888.712845022565,116227.925456043,129037.914214074,1324145,66.5495452880859,66889.7421875,0.021,0.0268024453545052,0.135123398971767,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"531",531,531,"Mpumalanga","Dec 2017","ZAF.6_1","Cattle",57429,960,21096.3104247712,4.48475986921156,6.7144637092221,30,703.210347492372,133714.276294957,109563.214722964,1324145,66.5495452880859,66889.7421875,0.021,0.225102664275218,-0.0804895938557705,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"532",532,532,"Mpumalanga","Dec 2018","ZAF.6_1","Cattle",53495,907,24072.3743002787,5.11742650941299,6.69880383395475,31,776.528203234797,106587.150847456,113437.879943239,1324145,66.5495452880859,66889.7421875,0.021,-0.0825266955885909,-0.03759146519763,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"533",533,533,"Mpumalanga","Dec 2019","ZAF.6_1","Cattle",64541,894,19007.6821848899,4.04074876379462,7.55670977611217,28,678.845792317497,118502.572058627,112635.979200753,1324145,66.5495452880859,66889.7421875,0.021,0.0525975882871216,-0.0464696622202313,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"534",534,534,"Mpumalanga","Dec 2020","ZAF.6_1","Cattle",61407,920,17826.3718805462,3.7896198725651,7.74893658387285,28,636.656138590936,113817.289505097,149053.934762571,1324145,66.5495452880859,66889.7421875,0.021,-0.00053485567613238,0.356729596126645,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"535",535,535,"Mpumalanga","Dec 2021","ZAF.6_1","Cattle",65052,880,30168.0701811165,6.41328022557748,8.58300994188242,30,1005.60233937055,136712.236462001,128409.627002674,1324145,66.5495452880859,66889.7421875,0.021,0.259100389867994,0.12816735397261,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"536",536,536,"Mpumalanga","Dec 2022","ZAF.6_1","Cattle",56358,875,25092.9433286265,5.33438421101753,8.66176310105033,29,865.273907883671,133484.753855164,135006.12986016,1324145,66.5495452880859,66889.7421875,0.021,0.22249981417359,0.201200148339846,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Dec"
"537",537,537,"Mpumalanga","Feb 2015","ZAF.6_1","Cattle",46742,1021,10821.4835076258,2.53846669191315,6.88093457354671,25,432.85934030503,116261.801613096,98862.5858417748,1324145,66.5495452880859,66889.7421875,0.021,0.0271866106627325,-0.198960978703747,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"538",538,538,"Mpumalanga","Feb 2016","ZAF.6_1","Cattle",51918,967,15367.0029554665,3.48458116904002,5.64529795412048,27,569.148257609871,94317.0663939341,140601.176904805,1324145,66.5495452880859,66889.7421875,0.021,-0.221672962052277,0.26314538343102,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"539",539,539,"Mpumalanga","Feb 2017","ZAF.6_1","Cattle",41325,993,22961.1609213203,5.38615081429048,14.0435075490371,21,1093.38861530097,133007.018938951,111328.053121864,1324145,66.5495452880859,66889.7421875,0.021,0.21708216361037,-0.060950289066113,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"540",540,540,"Mpumalanga","Feb 2018","ZAF.6_1","Cattle",39590,938,18646.7464187853,4.3740901756475,9.7779392501991,27,690.620237732789,115642.467624399,119947.95727419,1324145,66.5495452880859,66889.7421875,0.021,0.0201631861257877,0.0344844740231939,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"541",541,541,"Mpumalanga","Feb 2019","ZAF.6_1","Cattle",38966,925,22539.3565422148,5.28720538170649,8.08906014767022,26,866.898328546721,116055.347150761,104064.931051504,1324145,66.5495452880859,66889.7421875,0.021,0.024845358022011,-0.141363518937872,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"542",542,542,"Mpumalanga","Feb 2020","ZAF.6_1","Cattle",39418,912,14637.7703303415,3.3192222971296,8.02659470431398,22,665.353196833706,111966.517263377,144224.126776148,1324145,66.5495452880859,66889.7421875,0.021,-0.0215231421451832,0.303256660371699,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"543",543,543,"Mpumalanga","Feb 2021","ZAF.6_1","Cattle",37945,910,28284.2348094583,6.63481933132964,14.1822992033714,27,1047.56425220216,130577.662297031,119844.544612188,1324145,66.5495452880859,66889.7421875,0.021,0.189532564590707,0.0333395468031002,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"544",544,544,"Mpumalanga","Feb 2022","ZAF.6_1","Cattle",39634,896,13920.3837934248,3.26539615140155,11.4233643496373,23,605.234077974992,134208.395628221,147875.387032515,1324145,66.5495452880859,66889.7421875,0.021,0.230706118813095,0.343681374079189,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"545",545,545,"Mpumalanga","Feb 2023","ZAF.6_1","Cattle",36141,874,43346.0871802308,10.1679772883488,21.5983385502497,25,1733.84348720923,118449.683645709,117255.47368879,1324145,66.5495452880859,66889.7421875,0.021,0.051997818560629,0.00467479997650987,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Feb"
"546",546,546,"Mpumalanga","Jan 2015","ZAF.6_1","Cattle",47521,1012,19051.347250402,4.05003130323171,9.15732763283607,29,656.943008634551,119274.185952399,94317.0663939341,1324145,66.5495452880859,66889.7421875,0.021,0.0613479104936703,-0.2492864305831,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"547",547,547,"Mpumalanga","Jan 2016","ZAF.6_1","Cattle",45770,958,19930.8428837657,4.23699891236516,7.67507830569575,26,766.570880144835,93437.5707605705,133007.018938951,1324145,66.5495452880859,66889.7421875,0.021,-0.231646694035722,0.179067109064305,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"548",548,548,"Mpumalanga","Jan 2017","ZAF.6_1","Cattle",44672,984,28229.5520158708,6.00118027548274,13.3539338910408,23,1227.37182677699,124708.309806846,115642.467624399,1324145,66.5495452880859,66889.7421875,0.021,0.122972428948433,-0.0131835020296943,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"549",549,549,"Mpumalanga","Jan 2018","ZAF.6_1","Cattle",44278,969,14834.105426196,3.15350880658929,8.27710737385734,26,570.542516392154,129037.914214074,116055.34715076,1324145,66.5495452880859,66889.7421875,0.021,0.172071381022685,-0.00861233057739278,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"550",550,550,"Mpumalanga","Jan 2019","ZAF.6_1","Cattle",36330,916,21326.2378539927,4.53363899957328,7.22493113354751,28,761.651351928312,109563.214722964,111966.517263377,1324145,66.5495452880859,66889.7421875,0.021,-0.04877728020331,-0.0538815707822943,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"551",551,551,"Mpumalanga","Jan 2020","ZAF.6_1","Cattle",40620,903,19854.8751741312,4.22084931422858,8.10958674516005,22,902.494326096875,113437.879943239,130577.662297031,1324145,66.5495452880859,66889.7421875,0.021,-0.00483746860378919,0.152170629534599,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"552",552,552,"Mpumalanga","Jan 2021","ZAF.6_1","Cattle",32695,929,37796.5582704097,8.03498262551227,16.512693043954,28,1349.87708108606,112635.979200753,134208.395628221,1324145,66.5495452880859,66889.7421875,0.021,-0.0139312523356001,0.192368080594315,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"553",553,553,"Mpumalanga","Jan 2022","ZAF.6_1","Cattle",39847,889,22951.01913606,4.87904318368623,10.4901507771453,25,918.040765442401,149053.934762571,118449.683645709,1324145,66.5495452880859,66889.7421875,0.021,0.399058777835945,0.0178964254497701,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"554",554,554,"Mpumalanga","Jan 2023","ZAF.6_1","Cattle",38782,876,12991.0757790953,2.7617082863723,8.4208437061067,22,590.503444504331,128409.627002674,147047.366156017,1324145,66.5495452880859,66889.7421875,0.021,0.164946424380019,0.334513989525352,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jan"
"555",555,555,"Mpumalanga","Jul 2015","ZAF.6_1","Cattle",59047,944,821.76411806792,0.174694752990629,0.727769248763807,17,48.3390657687012,110320.271075446,99012.887574911,1324145,66.5495452880859,66889.7421875,0.021,-0.0401920446778732,-0.197296921883591,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"556",556,556,"Mpumalanga","Jul 2016","ZAF.6_1","Cattle",48253,873,1832.84687653184,0.389635815589252,1.4786377184365,10,183.284687653184,98001.8048164471,141674.08029471,1324145,66.5495452880859,66889.7421875,0.021,-0.179886974650959,0.275023970364689,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"557",557,557,"Mpumalanga","Jul 2017","ZAF.6_1","Cattle",43620,998,983.508285414428,0.209079142307489,0.820619241352397,16,61.4692678384017,142523.418885827,114759.055100597,1324145,66.5495452880859,66889.7421875,0.021,0.32500086032341,-0.0229641519568074,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"558",558,558,"Mpumalanga","Jul 2018","ZAF.6_1","Cattle",44535,983,1184.34468092769,0.251773954278846,0.954620795384487,22,53.833849133077,114558.218705083,117325.425651371,1324145,66.5495452880859,66889.7421875,0.021,0.00786749332826958,0.00544926902611613,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"559",559,559,"Mpumalanga","Jul 2019","ZAF.6_1","Cattle",46626,930,676.145688526332,0.143738454193523,0.617559717095673,15,45.0763792350888,117833.624643772,102000.689018677,1324145,66.5495452880859,66889.7421875,0.021,0.0450115333100598,-0.164217653494423,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"560",560,560,"Mpumalanga","Jul 2020","ZAF.6_1","Cattle",47838,877,758.505984214749,0.161247020453816,0.661980534267767,14,54.1789988724821,101918.328722989,140729.002005306,1324145,66.5495452880859,66889.7421875,0.021,-0.135472473579236,0.264560591531668,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"561",561,561,"Mpumalanga","Jul 2021","ZAF.6_1","Cattle",45651,915,670.026306819171,0.142437565225164,0.633958584196917,17,39.4133121658336,140817.481682701,136179.016019153,1324145,66.5495452880859,66889.7421875,0.021,0.30565504460913,0.214185688635444,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"562",562,562,"Mpumalanga","Jul 2022","ZAF.6_1","Cattle",43313,901,994.869719475508,0.211494413153807,0.903646877242822,14,71.0621228196791,135854.172606496,135037.030865137,1324145,66.5495452880859,66889.7421875,0.021,0.24936970037411,0.201542267003475,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jul"
"563",563,563,"Mpumalanga","Jun 2015","ZAF.6_1","Cattle",52815,935,878.239732481539,0.192723224156581,0.701052964637194,18,48.7910962489744,110266.490824562,98001.8048164471,1324145,66.5495452880859,66889.7421875,0.021,-0.0408019281019306,-0.208491065323301,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"564",564,564,"Mpumalanga","Jun 2016","ZAF.6_1","Cattle",49419,878,1452.83523453027,0.318813964127775,1.2804701532374,13,111.756556502328,97427.2093143984,142523.418885827,1324145,66.5495452880859,66889.7421875,0.021,-0.186403051955867,0.284427372745211,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"565",565,565,"Mpumalanga","Jun 2017","ZAF.6_1","Cattle",45851,989,797.399559475482,0.174983445133966,0.708607347851724,16,49.8374724672176,143178.854560882,114558.218705083,1324145,66.5495452880859,66889.7421875,0.021,0.332433688307315,-0.0251877003265904,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"566",566,566,"Mpumalanga","Jun 2018","ZAF.6_1","Cattle",42316,974,953.459581740201,0.209229664634672,0.769164238379264,22,43.3390718972818,114402.158682819,117833.624643772,1324145,66.5495452880859,66889.7421875,0.021,0.00609772804877786,0.0110757643542488,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"567",567,567,"Mpumalanga","Jun 2019","ZAF.6_1","Cattle",41579,921,1180.35457426493,0.259020095296232,0.926316034416011,15,78.6903049509953,117606.729651248,101918.328722989,1324145,66.5495452880859,66889.7421875,0.021,0.0424384792118088,-0.165129500676022,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"568",568,568,"Mpumalanga","Jun 2020","ZAF.6_1","Cattle",41416,872,2002.72273407963,0.439482715400402,1.56511537041409,9,222.52474823107,101095.960563174,140817.481682701,1324145,66.5495452880859,66889.7421875,0.021,-0.144798363676433,0.265540189088809,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"569",569,569,"Mpumalanga","Jun 2021","ZAF.6_1","Cattle",43743,906,1467.60259198397,0.322054551675219,1.2729063607967,21,69.8858377135226,141352.601824797,135854.172606496,1324145,66.5495452880859,66889.7421875,0.021,0.311723460043777,0.210589203850903,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"570",570,570,"Mpumalanga","Jun 2022","ZAF.6_1","Cattle",42843,892,3938.34567837981,0.864240877414925,2.35726391947379,18,218.796982132212,133383.4295201,133995.681849827,1324145,66.5495452880859,66889.7421875,0.021,0.221350767239197,0.190013032476827,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Jun"
"571",571,571,"Mpumalanga","Mar 2015","ZAF.6_1","Cattle",56485,1017,14491.6167543828,3.08070084064261,6.11058535412169,22,658.709852471948,113100.383062098,99101.4783227368,1324145,66.5495452880859,66889.7421875,0.021,-0.00866477974673965,-0.196316094616692,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"572",572,572,"Mpumalanga","Mar 2016","ZAF.6_1","Cattle",55485,976,14730.5092353448,3.13148580683351,10.9308019004672,26,566.558047513263,98862.5858417749,134010.470600449,1324145,66.5495452880859,66889.7421875,0.021,-0.170125471674281,0.190176765261677,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"573",573,573,"Mpumalanga","Mar 2017","ZAF.6_1","Cattle",49499,962,8139.80293098837,1.73040028294821,6.02032884065576,19,428.410680578335,140601.176904805,118151.947651087,1324145,66.5495452880859,66889.7421875,0.021,0.303202086573145,0.0146000588536007,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"574",574,574,"Mpumalanga","Mar 2018","ZAF.6_1","Cattle",43508,947,14963.6974602118,3.18105813354843,7.10507603740257,24,623.487394175492,111328.053121864,114274.069635748,1324145,66.5495452880859,66889.7421875,0.021,-0.0287635080855315,-0.028333640076595,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"575",575,575,"Mpumalanga","Mar 2019","ZAF.6_1","Cattle",45427,934,9289.8098217696,1.97487453694082,4.70460517892993,27,344.067030435911,119947.95727419,104750.507687379,1324145,66.5495452880859,66889.7421875,0.021,0.0689886699548337,-0.133773197436833,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"576",576,576,"Mpumalanga","Mar 2020","ZAF.6_1","Cattle",51028,881,9975.3864576444,2.12061786939719,5.09118019740467,25,399.015458305776,104064.931051504,146349.766900603,1324145,66.5495452880859,66889.7421875,0.021,-0.11112938933018,0.326790560297459,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"577",577,577,"Mpumalanga","Mar 2021","ZAF.6_1","Cattle",53750,919,12101.0265820995,2.57249714755517,7.72483576237182,29,417.276778693086,144224.126776148,119904.742766343,1324145,66.5495452880859,66889.7421875,0.021,0.344287374135104,0.0340060271349779,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"578",578,578,"Mpumalanga","Mar 2022","ZAF.6_1","Cattle",50909,905,12161.2247362547,2.5852943742038,8.06243725325747,21,579.105939821651,119844.544612188,145402.274770494,1324145,66.5495452880859,66889.7421875,0.021,0.0678159407957837,0.316300456768694,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"579",579,579,"Mpumalanga","Mar 2023","ZAF.6_1","Cattle",44216,891,9688.11247423291,2.05954771986244,7.88832836337114,28,346.00401693689,147875.387032515,130530.961332084,1324145,66.5495452880859,66889.7421875,0.021,0.38569370955889,0.151653582541152,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Mar"
"580",580,580,"Mpumalanga","May 2015","ZAF.6_1","Cattle",51014,926,998.70102814585,0.212308892037808,0.801807361299415,17,58.747119302697,111322.742221046,97427.2093143984,1324145,66.5495452880859,66889.7421875,0.021,-0.0288237352195159,-0.214852665712489,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"581",581,581,"Mpumalanga","May 2016","ZAF.6_1","Cattle",51965,994,2436.25496412814,0.517911344414995,2.05928234899656,18,135.347498007119,95989.6553784161,143178.854560882,1324145,66.5495452880859,66889.7421875,0.021,-0.202705324673697,0.291683990366914,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"582",582,582,"Mpumalanga","May 2017","ZAF.6_1","Cattle",48439,980,3323.0912335664,0.706439462918028,2.92056616107989,24,138.462134731933,142292.018291444,114402.158682819,1324145,66.5495452880859,66889.7421875,0.021,0.322376711411653,-0.0269155097069832,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"583",583,583,"Mpumalanga","May 2018","ZAF.6_1","Cattle",48582,965,3993.18316920474,0.848890979847947,3.35965539086673,24,166.382632050198,113732.06674718,117606.729651248,1324145,66.5495452880859,66889.7421875,0.021,-0.00150130612126239,0.00856370975653787,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"584",584,584,"Mpumalanga","May 2019","ZAF.6_1","Cattle",43339,952,1057.61766904593,0.224833688147518,1.01607090114709,20,52.8808834522963,120542.295151406,101095.960563174,1324145,66.5495452880859,66889.7421875,0.021,0.0757286314396807,-0.17423430150875,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"585",585,585,"Mpumalanga","May 2020","ZAF.6_1","Cattle",40798,871,657.478530866651,0.139770095847502,0.501270928116165,19,34.604133203508,101496.099701354,141352.601824797,1324145,66.5495452880859,66889.7421875,0.021,-0.140260671425443,0.271464740346316,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"586",586,586,"Mpumalanga","May 2021","ZAF.6_1","Cattle",43258,897,1620.81446488202,0.344560898146687,1.26239255565935,15,108.054297658801,140389.265890781,133383.4295201,1324145,66.5495452880859,66889.7421875,0.021,0.300798955075912,0.18323451672934,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"587",587,587,"Mpumalanga","May 2022","ZAF.6_1","Cattle",45066,884,4759.99761215597,1.01190425428486,3.49133776224881,19,250.526190113472,130244.246372826,136765.613833803,1324145,66.5495452880859,66889.7421875,0.021,0.185751532666404,0.220680171924417,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"May"
"588",588,588,"Mpumalanga","Nov 2014","ZAF.6_1","Cattle",49820,1030,14675.505000487,3.22043120484682,5.17377199071759,29,506.051896568516,114442.440064758,100209.46257158,1324145,66.5495452880859,66889.7421875,0.021,0.00655453043885438,-0.184049112011497,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"589",589,589,"Mpumalanga","Nov 2015","ZAF.6_1","Cattle",55527,940,10725.484476842,2.35362836884836,4.43359784609372,22,487.522021674636,104159.483095225,116227.925456043,1324145,66.5495452880859,66889.7421875,0.021,-0.110057142116224,-0.00670163999568924,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"590",590,590,"Mpumalanga","Nov 2016","ZAF.6_1","Cattle",56174,966,27939.9445481785,6.13121451572931,6.50050580605421,31,901.288533812208,99013.4653847068,133714.276294957,1324145,66.5495452880859,66889.7421875,0.021,-0.168414454511828,0.186897467386258,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"591",591,591,"Mpumalanga","Nov 2017","ZAF.6_1","Cattle",50864,951,16630.0296797529,3.64933721302455,6.17968518794487,23,723.044768684908,145024.191163383,106587.150847456,1324145,66.5495452880859,66889.7421875,0.021,0.353360333073243,-0.113438910446618,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"592",592,592,"Mpumalanga","Nov 2018","ZAF.6_1","Cattle",48469,898,10502.0641245767,2.30460042233416,4.15316145830863,24,437.586005190698,112715.116402632,118502.572058627,1324145,66.5495452880859,66889.7421875,0.021,-0.0130338138361703,0.0184819764104078,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"593",593,593,"Mpumalanga","Nov 2019","ZAF.6_1","Cattle",49417,885,16650.1452644983,3.65375142955854,5.66285589223191,27,616.67204683327,112354.490918706,113817.289505097,1324145,66.5495452880859,66889.7421875,0.021,-0.017123409948572,-0.0333908544936275,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"594",594,594,"Mpumalanga","Nov 2020","ZAF.6_1","Cattle",46189,913,17250.5473080128,3.78550522449261,6.86422717446206,28,616.090975286173,113216.887461582,136712.236462001,1324145,66.5495452880859,66889.7421875,0.021,-0.00734358654092284,0.220089207484182,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"595",595,595,"Mpumalanga","Nov 2021","ZAF.6_1","Cattle",47093,879,16543.3730385378,3.63032105300369,4.84753074578999,28,590.83475137635,137419.410731476,133484.753855164,1324145,66.5495452880859,66889.7421875,0.021,0.267119948307821,0.184356323160262,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"596",596,596,"Mpumalanga","Nov 2022","ZAF.6_1","Cattle",44792,882,15235.4690580592,3.3433111823698,5.02007625828278,27,564.276631779969,134792.657835643,133168.973471646,1324145,66.5495452880859,66889.7421875,0.021,0.237331819321233,0.180860179171102,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Nov"
"597",597,597,"Mpumalanga","Oct 2015","ZAF.6_1","Cattle",57057,931,5825.28830684349,1.23836911284938,2.97756667986767,21,277.394681278261,113241.186632,99013.4653847068,1324145,66.5495452880859,66889.7421875,0.021,-0.00706802699977727,-0.197290524696338,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Oct"
"598",598,598,"Mpumalanga","Oct 2016","ZAF.6_1","Cattle",48114,957,9006.32579543442,1.91461007556004,3.55579611279962,25,360.253031817377,95832.4278961159,145024.191163383,1324145,66.5495452880859,66889.7421875,0.021,-0.204488329283847,0.312114526294878,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Oct"
"599",599,599,"Mpumalanga","Oct 2017","ZAF.6_1","Cattle",47876,942,10470.3627005965,2.22584241084108,4.7896503436326,20,523.518135029823,143560.15425822,112715.116402632,1324145,66.5495452880859,66889.7421875,0.021,0.336757735911819,-0.0455934993326388,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Oct"
"600",600,600,"Mpumalanga","Oct 2018","ZAF.6_1","Cattle",51698,970,7898.43564837798,1.67908921096471,4.45186022671206,18,438.801980465444,115287.043454851,112354.490918706,1324145,66.5495452880859,66889.7421875,0.021,0.0161325744058035,-0.0495861432198864,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Oct"
"601",601,601,"Mpumalanga","Oct 2019","ZAF.6_1","Cattle",50712,917,5276.1941843722,1.12163992014715,2.96087117400459,21,251.247342112962,114976.732382712,113216.887461582,1324145,66.5495452880859,66889.7421875,0.021,0.012613558111006,-0.0400381704925795,-0.23860245425049,-0.0335235099058385,-0.315215676942842,"Oct"
